rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,9304,,,,,,,,,,,,,,,3.7294580049e+03,9.9789299011e+01,,,,,,
0,,,,,,,,,,,,,,,,1.0049510677e+02,9.2581622124e+01,,
1,,,,,,,,,,,,,,,,9.6648065419e+01,9.6266800165e+01,,
2,,,,,,,,,,,,,,,,9.8110253438e+01,9.4832086086e+01,,
3,,,,,,,,,,,,,,,,9.7936411239e+01,9.5000417948e+01,,
4,,,,,,,,,,,,,,,,1.0029417540e+02,9.2767102003e+01,,
5,,,,,,,,,,,,,,,,9.8006590645e+01,9.4932391167e+01,,
6,,,,,,,,,,,,,,,,9.6360907107e+01,9.6553678036e+01,,
7,,,,,,,,,,,,,,,,9.7402647972e+01,9.5521017075e+01,,
8,,,,,,,,,,,,,,,,9.6993493626e+01,9.5923959970e+01,,
9,,,,,,,,,,,,,,,,9.4499911960e+01,9.8455118179e+01,,
10,,,,,,,,,,,,,,,,9.7327057286e+01,9.5595205069e+01,,
11,,,,,,,,,,,,,,,,9.9297275421e+01,9.3698441982e+01,,
12,,,,,,,,,,,,,,,,9.7406958593e+01,9.5516789913e+01,,
13,,,,,,,,,,,,,,,,9.6599265558e+01,9.6315432072e+01,,
14,,,,,,,,,,,,,,,,9.9128725203e+01,9.3857758999e+01,,
15,,,,,,,,,,,,,,,,9.8019435384e+01,9.4919950962e+01,,
16,,,,,,,,,,,,,,,,9.9862384308e+01,9.3168214083e+01,,
17,,,,,,,,,,,,,,,,9.4512554810e+01,9.8441947937e+01,,
18,,,,,,,,,,,,,,,,1.0180384863e+02,9.1391436815e+01,,
19,,,,,,,,,,,,,,,,9.8081790444e+01,9.4859606028e+01,,
20,,,,,,,,,,,,,,,,9.7642949137e+01,9.5285938025e+01,,
21,,,,,,,,,,,,,,,,9.3236519179e+01,9.9789225101e+01,,
22,,,,,,,,,,,,,,,,9.7384402928e+01,9.5538913012e+01,,
23,,,,,,,,,,,,,,,,1.0128872934e+02,9.1856221914e+01,,
24,,,,,,,,,,,,,,,,1.0297144322e+02,9.0355148077e+01,,
25,,,,,,,,,,,,,,,,9.7603849785e+01,9.5324108839e+01,,
26,,,,,,,,,,,,,,,,9.8112136479e+01,9.4830265999e+01,,
27,,,,,,,,,,,,,,,,1.0038387563e+02,9.2684207916e+01,,
28,,,,,,,,,,,,,,,,1.0150145346e+02,9.1663712025e+01,,
29,,,,,,,,,,,,,,,,9.6152623876e+01,9.6762830019e+01,,
30,,,,,,,,,,,,,,,,1.0358790471e+02,8.9817435980e+01,,
31,,,,,,,,,,,,,,,,9.7685496269e+01,9.5244436026e+01,,
32,,,,,,,,,,,,,,,,1.0050851841e+02,9.2569268227e+01,,
33,,,,,,,,,,,,,,,,9.3989078142e+01,9.8990225077e+01,,
34,,,,,,,,,,,,,,,,1.0109223190e+02,9.2034766912e+01,,
35,,,,,,,,,,,,,,,,9.6650332717e+01,9.6264541864e+01,,
36,,,,,,,,,,,,,,,,1.0157662453e+02,9.1595876932e+01,,
37,,,,,,,,,,,,,,,,9.8142815997e+01,9.4800621986e+01,,
38,,,,,,,,,,,,,,,,9.6069012559e+01,9.6847045183e+01,,
39,,,,,,,,,,,,,,,,9.3551395070e+01,9.9453353882e+01,,
