rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,9304,,,,,,,,,,,,,3.3320563474e+04,1.1169078827e+01,,,,,,,,
0,,,,,,,,,,,,,,8.3602048689e+02,1.1128913879e+01,,,,
1,,,,,,,,,,,,,,8.6119368867e+02,1.0803609133e+01,,,,
2,,,,,,,,,,,,,,8.3701634129e+02,1.1115673065e+01,,,,
3,,,,,,,,,,,,,,8.5352693199e+02,1.0900651932e+01,,,,
4,,,,,,,,,,,,,,8.3666595471e+02,1.1120328188e+01,,,,
5,,,,,,,,,,,,,,8.6743747598e+02,1.0725845098e+01,,,,
6,,,,,,,,,,,,,,8.3427581595e+02,1.1152187109e+01,,,,
7,,,,,,,,,,,,,,8.7651550673e+02,1.0614758015e+01,,,,
8,,,,,,,,,,,,,,8.3390599659e+02,1.1157132864e+01,,,,
9,,,,,,,,,,,,,,8.6646581990e+02,1.0737873077e+01,,,,
10,,,,,,,,,,,,,,8.4576481894e+02,1.1000694036e+01,,,,
11,,,,,,,,,,,,,,8.6926593608e+02,1.0703283787e+01,,,,
12,,,,,,,,,,,,,,8.4156834535e+02,1.1055548906e+01,,,,
13,,,,,,,,,,,,,,9.1691845003e+02,1.0147031069e+01,,,,
14,,,,,,,,,,,,,,8.3378298634e+02,1.1158778906e+01,,,,
15,,,,,,,,,,,,,,8.5985491938e+02,1.0820430040e+01,,,,
16,,,,,,,,,,,,,,8.3505389127e+02,1.1141795874e+01,,,,
17,,,,,,,,,,,,,,8.5855071574e+02,1.0836867094e+01,,,,
18,,,,,,,,,,,,,,8.4235176137e+02,1.1045266867e+01,,,,
19,,,,,,,,,,,,,,8.5258859434e+02,1.0912648916e+01,,,,
20,,,,,,,,,,,,,,8.3321601227e+02,1.1166372061e+01,,,,
21,,,,,,,,,,,,,,8.7552752382e+02,1.0626736164e+01,,,,
22,,,,,,,,,,,,,,8.4902718880e+02,1.0958424091e+01,,,,
23,,,,,,,,,,,,,,8.5549279738e+02,1.0875602961e+01,,,,
24,,,,,,,,,,,,,,8.5608072015e+02,1.0868134022e+01,,,,
25,,,,,,,,,,,,,,9.0783805013e+02,1.0248523951e+01,,,,
26,,,,,,,,,,,,,,8.3404795603e+02,1.1155233860e+01,,,,
27,,,,,,,,,,,,,,8.8045719783e+02,1.0567237139e+01,,,,
28,,,,,,,,,,,,,,8.3818227235e+02,1.1100210905e+01,,,,
29,,,,,,,,,,,,,,9.3829375811e+02,9.9158711433e+00,,,,
30,,,,,,,,,,,,,,8.3571365185e+02,1.1132999897e+01,,,,
31,,,,,,,,,,,,,,8.7314001028e+02,1.0655793905e+01,,,,
32,,,,,,,,,,,,,,8.4495524861e+02,1.1011234045e+01,,,,
33,,,,,,,,,,,,,,8.5101993947e+02,1.0932763815e+01,,,,
34,,,,,,,,,,,,,,8.4940102314e+02,1.0953601122e+01,,,,
35,,,,,,,,,,,,,,8.9842686831e+02,1.0355879068e+01,,,,
36,,,,,,,,,,,,,,8.3301712755e+02,1.1169038057e+01,,,,
37,,,,,,,,,,,,,,9.4096106248e+02,9.8877630234e+00,,,,
38,,,,,,,,,,,,,,8.4638957353e+02,1.0992573977e+01,,,,
39,,,,,,,,,,,,,,9.2669072193e+02,1.0040027142e+01,,,,
