rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,372415,,,,,,,,,,,,,,,,,2.2727323524e+04,6.5544893503e+02,,,3.0635002639e+00,1.3056959867e+01
0,,,,,,,,,,,,,,,,,,7.1890728456e+02,5.1802924800e+02
1,,,,,,,,,,,,,,,,,,7.0185216649e+02,5.3061744022e+02
2,,,,,,,,,,,,,,,,,,7.1788483567e+02,5.1876705217e+02
3,,,,,,,,,,,,,,,,,,7.0078335146e+02,5.3142672300e+02
4,,,,,,,,,,,,,,,,,,7.1602590310e+02,5.2011386514e+02
5,,,,,,,,,,,,,,,,,,5.7081004732e+02,6.5243245411e+02
6,,,,,,,,,,,,,,,,,,5.8151765873e+02,6.4041907310e+02
7,,,,,,,,,,,,,,,,,,5.7083089678e+02,6.5240862417e+02
8,,,,,,,,,,,,,,,,,,5.8223293755e+02,6.3963231206e+02
9,,,,,,,,,,,,,,,,,,7.0238985966e+02,5.3021124220e+02
10,,,,,,,,,,,,,,,,,,7.1592745336e+02,5.2018538785e+02
11,,,,,,,,,,,,,,,,,,7.0178595823e+02,5.3066750002e+02
12,,,,,,,,,,,,,,,,,,5.8219830962e+02,6.3967035604e+02
13,,,,,,,,,,,,,,,,,,6.9911689675e+02,5.3269346189e+02
14,,,,,,,,,,,,,,,,,,7.1891224732e+02,5.1802567196e+02
15,,,,,,,,,,,,,,,,,,5.7066407701e+02,6.5259933996e+02
16,,,,,,,,,,,,,,,,,,5.8258855814e+02,6.3924187112e+02
17,,,,,,,,,,,,,,,,,,5.7072850311e+02,6.5252567196e+02
18,,,,,,,,,,,,,,,,,,5.8222684359e+02,6.3963900685e+02
19,,,,,,,,,,,,,,,,,,6.9830593014e+02,5.3331209707e+02
20,,,,,,,,,,,,,,,,,,5.7681523595e+02,6.4564001918e+02
21,,,,,,,,,,,,,,,,,,6.8994505315e+02,5.3977486801e+02
22,,,,,,,,,,,,,,,,,,5.7630637812e+02,6.4621009612e+02
23,,,,,,,,,,,,,,,,,,5.6895510982e+02,6.5455954885e+02
24,,,,,,,,,,,,,,,,,,6.9485646350e+02,5.3595961118e+02
25,,,,,,,,,,,,,,,,,,6.9001164291e+02,5.3972277689e+02
26,,,,,,,,,,,,,,,,,,6.9435224692e+02,5.3634880805e+02
27,,,,,,,,,,,,,,,,,,5.6979518724e+02,6.5359449911e+02
28,,,,,,,,,,,,,,,,,,6.9489982284e+02,5.3592616916e+02
29,,,,,,,,,,,,,,,,,,5.6990610627e+02,6.5346729207e+02
30,,,,,,,,,,,,,,,,,,5.7340062056e+02,6.4948482203e+02
31,,,,,,,,,,,,,,,,,,6.8799916758e+02,5.4130152702e+02
32,,,,,,,,,,,,,,,,,,5.7264333211e+02,6.5034372902e+02
33,,,,,,,,,,,,,,,,,,5.6841995166e+02,6.5517580605e+02
34,,,,,,,,,,,,,,,,,,5.7186799787e+02,6.5122546005e+02
35,,,,,,,,,,,,,,,,,,5.6852320003e+02,6.5505682087e+02
36,,,,,,,,,,,,,,,,,,5.7150402402e+02,6.5164020610e+02
37,,,,,,,,,,,,,,,,,,5.6818319289e+02,6.5544881415e+02
38,,,,,,,,,,,,,,,,,,6.9095332232e+02,5.3898720503e+02
39,,,,,,,,,,,,,,,,,,6.8773360393e+02,5.4151054692e+02
