rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,372415,,,,,,,,,,,,,7.9710341656e+04,1.8688415694e+02,,,,,,,,
0,,,,,,,,,,,,,,2.2599560864e+03,1.6478860021e+02,,,,
1,,,,,,,,,,,,,,2.2894731919e+03,1.6266405797e+02,,,,
2,,,,,,,,,,,,,,2.2602663911e+03,1.6476597691e+02,,,,
3,,,,,,,,,,,,,,2.2960946912e+03,1.6219496584e+02,,,,
4,,,,,,,,,,,,,,2.2591900765e+03,1.6484447408e+02,,,,
5,,,,,,,,,,,,,,2.0462804965e+03,1.8199606586e+02,,,,
6,,,,,,,,,,,,,,2.0281773831e+03,1.8362052703e+02,,,,
7,,,,,,,,,,,,,,2.0408087883e+03,1.8248402405e+02,,,,
8,,,,,,,,,,,,,,2.0330514780e+03,1.8318031001e+02,,,,
9,,,,,,,,,,,,,,2.2966175190e+03,1.6215804195e+02,,,,
10,,,,,,,,,,,,,,2.2186823758e+03,1.6785413003e+02,,,,
11,,,,,,,,,,,,,,2.2858456239e+03,1.6292220092e+02,,,,
12,,,,,,,,,,,,,,2.0322810027e+03,1.8324975705e+02,,,,
13,,,,,,,,,,,,,,2.2871883385e+03,1.6282655597e+02,,,,
14,,,,,,,,,,,,,,2.2512910909e+03,1.6542285514e+02,,,,
15,,,,,,,,,,,,,,2.0547156109e+03,1.8124892712e+02,,,,
16,,,,,,,,,,,,,,2.0241693817e+03,1.8398410892e+02,,,,
17,,,,,,,,,,,,,,2.0406896360e+03,1.8249467897e+02,,,,
18,,,,,,,,,,,,,,2.0238435673e+03,1.8401372814e+02,,,,
19,,,,,,,,,,,,,,2.2602419565e+03,1.6476775813e+02,,,,
20,,,,,,,,,,,,,,2.0271940065e+03,1.8370959997e+02,,,,
21,,,,,,,,,,,,,,2.2961954471e+03,1.6218784881e+02,,,,
22,,,,,,,,,,,,,,2.0265323472e+03,1.8376958084e+02,,,,
23,,,,,,,,,,,,,,2.0409790171e+03,1.8246880388e+02,,,,
24,,,,,,,,,,,,,,2.2877240782e+03,1.6278842521e+02,,,,
25,,,,,,,,,,,,,,2.2985928911e+03,1.6201868606e+02,,,,
26,,,,,,,,,,,,,,2.2891069515e+03,1.6269008303e+02,,,,
27,,,,,,,,,,,,,,2.0421448838e+03,1.8236463189e+02,,,,
28,,,,,,,,,,,,,,2.2893907149e+03,1.6266991806e+02,,,,
29,,,,,,,,,,,,,,2.0399187482e+03,1.8256364393e+02,,,,
30,,,,,,,,,,,,,,1.9927604710e+03,1.8688397598e+02,,,,
31,,,,,,,,,,,,,,2.2872026790e+03,1.6282553506e+02,,,,
32,,,,,,,,,,,,,,1.9990784327e+03,1.8629334092e+02,,,,
33,,,,,,,,,,,,,,2.0324381652e+03,1.8323558688e+02,,,,
34,,,,,,,,,,,,,,2.0017498820e+03,1.8604472184e+02,,,,
35,,,,,,,,,,,,,,2.0262916745e+03,1.8379140806e+02,,,,
36,,,,,,,,,,,,,,2.0061531820e+03,1.8563637280e+02,,,,
37,,,,,,,,,,,,,,2.0255997890e+03,1.8385418582e+02,,,,
38,,,,,,,,,,,,,,2.2533129105e+03,1.6527442694e+02,,,,
39,,,,,,,,,,,,,,2.2608512863e+03,1.6472335100e+02,,,,
